Datetime,Open,High,Low,Close,Volume
2022-09-30 09:30:00,238.3,238.3,237.35,238.1695,482952
2022-09-30 09:31:00,238.16,238.495,238.04,238.2838,72383
2022-09-30 09:32:00,238.2618,238.39,237.91,238.2992,74105
2022-09-30 09:33:00,238.33,239.29,238.29,239.29,111336
2022-09-30 09:34:00,239.26,239.84,239.16,239.4,97960
2022-09-30 09:35:00,239.4,239.51,238.9824,239.07,81068
2022-09-30 09:36:00,239.06,239.1339,238.65,238.82,66645
2022-09-30 09:37:00,238.8,239.14,238.67,238.92,92053
2022-09-30 09:38:00,238.93,238.955,238.06,238.16,85699
2022-09-30 09:39:00,238.14,238.33,237.84,238.25,86899
2022-09-30 09:40:00,238.24,238.33,237.91,237.97,79850
2022-09-30 09:41:00,238.0,238.47,237.87,238.43,58790
2022-09-30 09:42:00,238.47,239.5699,238.465,239.54,112170
2022-09-30 09:43:00,239.52,240.39,239.4975,240.39,150535
2022-09-30 09:44:00,240.35,240.52,239.75,239.85,59776
2022-09-30 09:45:00,239.82,240.14,239.72,240.03,72811
2022-09-30 09:46:00,240.0,240.0,239.27,239.5,93214
2022-09-30 09:47:00,239.52,239.9,239.39,239.77,90741
2022-09-30 09:48:00,239.75,239.79,238.57,238.6101,78503
2022-09-30 09:49:00,238.64,239.16,238.52,238.93,99674
2022-09-30 09:50:00,238.955,239.04,238.385,239.0,84173
2022-09-30 09:51:00,239.06,239.2,238.81,238.84,68456
2022-09-30 09:52:00,238.8023,239.18,238.715,238.95,61061
2022-09-30 09:53:00,238.96,239.64,238.85,239.34,91368
2022-09-30 09:54:00,239.37,239.45,239.04,239.2601,52902
2022-09-30 09:55:00,239.27,239.33,239.07,239.33,53557
2022-09-30 09:56:00,239.34,239.6,239.26,239.35,35561
2022-09-30 09:57:00,239.28,239.59,239.25,239.43,37215
2022-09-30 09:58:00,239.43,239.43,238.6721,238.6721,51746
2022-09-30 09:59:00,238.7,238.895,238.65,238.8,64213
2022-09-30 10:00:00,238.77,239.0,238.26,238.47,77745
2022-09-30 10:01:00,238.52,238.76,238.15,238.625,62485
2022-09-30 10:02:00,238.615,238.92,238.45,238.9,96340
2022-09-30 10:03:00,238.91,239.185,238.8,238.915,44840
2022-09-30 10:04:00,238.93,239.39,238.9192,239.19,36154
2022-09-30 10:05:00,239.2,239.3,239.02,239.08,49766
2022-09-30 10:06:00,239.065,239.47,239.02,239.4648,80933
2022-09-30 10:07:00,239.4304,239.4304,238.941,238.95,40094
2022-09-30 10:08:00,238.94,239.36,238.78,239.345,53513
2022-09-30 10:09:00,239.33,239.47,238.98,239.09,38512
2022-09-30 10:10:00,239.1,239.17,238.78,239.08,40296
2022-09-30 10:11:00,239.04,239.47,238.9676,239.34,52517
2022-09-30 10:12:00,239.37,239.37,238.34,238.37,67710
2022-09-30 10:13:00,238.3956,238.3956,238.1533,238.31,80184
2022-09-30 10:14:00,238.23,238.5,238.18,238.25,41384
2022-09-30 10:15:00,238.15,238.42,237.3,237.975,96193
2022-09-30 10:16:00,237.98,238.06,237.71,237.76,46541
2022-09-30 10:17:00,237.78,238.03,237.58,237.58,35266
2022-09-30 10:18:00,237.62,238.24,237.55,238.235,38204
2022-09-30 10:19:00,238.23,238.765,238.23,238.66,82806
2022-09-30 10:20:00,238.61,238.8,238.52,238.8,51399
2022-09-30 10:21:00,238.8,238.82,238.4,238.48,28579
2022-09-30 10:22:00,238.47,238.88,238.47,238.88,37557
2022-09-30 10:23:00,238.8568,239.18,238.8501,238.9469,61595
2022-09-30 10:24:00,238.95,239.07,238.79,238.92,39639
2022-09-30 10:25:00,238.93,239.09,238.82,239.04,40706
2022-09-30 10:26:00,239.07,239.39,238.76,238.79,30720
2022-09-30 10:27:00,238.81,238.81,238.43,238.5663,22711
2022-09-30 10:28:00,238.545,238.62,238.2934,238.34,19970
2022-09-30 10:29:00,238.32,238.66,238.25,238.62,32540
2022-09-30 10:30:00,238.595,238.68,238.34,238.57,21778
2022-09-30 10:31:00,238.62,238.7722,238.51,238.7,24286
