Datetime,Open,High,Low,Close,Volume
2022-09-30 09:30:00,141.21,141.685,140.95,141.6808,1553146
2022-09-30 09:31:00,141.67,142.065,141.62,142.0321,475394
2022-09-30 09:32:00,142.035,142.3856,142.02,142.2274,456415
2022-09-30 09:33:00,142.21,142.49,142.15,142.4735,337576
2022-09-30 09:34:00,142.48,142.6,142.2,142.29,426136
2022-09-30 09:35:00,142.28,142.33,141.9,141.9101,389357
2022-09-30 09:36:00,141.91,141.96,141.52,141.52,399922
2022-09-30 09:37:00,141.5367,141.54,141.09,141.1575,438725
2022-09-30 09:38:00,141.155,141.2,140.78,140.84,595640
2022-09-30 09:39:00,140.8499,140.9,140.62,140.86,483574
2022-09-30 09:40:00,140.86,140.91,140.61,140.63,397765
2022-09-30 09:41:00,140.64,140.9938,140.6355,140.97,393507
2022-09-30 09:42:00,140.99,141.66,140.96,141.66,611907
2022-09-30 09:43:00,141.6575,141.88,141.61,141.76,374876
2022-09-30 09:44:00,141.7403,141.8,141.39,141.74,289607
2022-09-30 09:45:00,141.7218,142.092,141.6509,142.09,366339
2022-09-30 09:46:00,142.08,142.21,141.85,141.925,440383
2022-09-30 09:47:00,141.9199,142.13,141.82,142.0616,400896
2022-09-30 09:48:00,142.035,142.05,141.35,141.49,545934
2022-09-30 09:49:00,141.49,141.97,141.28,141.97,350559
2022-09-30 09:50:00,141.97,142.16,141.82,141.985,371365
2022-09-30 09:51:00,142.0269,142.08,141.77,141.774,186830
2022-09-30 09:52:00,141.77,142.08,141.66,141.98,241392
2022-09-30 09:53:00,141.99,142.61,141.935,142.42,417980
2022-09-30 09:54:00,142.43,142.5,142.3,142.419,336418
2022-09-30 09:55:00,142.409,142.45,142.3,142.4,267769
2022-09-30 09:56:00,142.4,142.54,142.32,142.34,307284
2022-09-30 09:57:00,142.3358,142.63,142.29,142.585,430156
2022-09-30 09:58:00,142.58,142.58,142.22,142.2224,333696
2022-09-30 09:59:00,142.22,142.2775,142.1,142.12,222264
2022-09-30 10:00:00,142.12,142.255,141.83,142.07,337896
2022-09-30 10:01:00,142.08,142.15,141.81,141.8492,208412
2022-09-30 10:02:00,141.84,141.9992,141.77,141.98,226531
2022-09-30 10:03:00,142.0,142.295,141.98,142.15,209912
2022-09-30 10:04:00,142.1508,142.23,142.04,142.19,178048
2022-09-30 10:05:00,142.19,142.22,142.0,142.06,219125
2022-09-30 10:06:00,142.05,142.15,141.86,142.13,213969
2022-09-30 10:07:00,142.135,142.15,141.69,141.72,213321
2022-09-30 10:08:00,141.72,141.77,141.56,141.75,282254
2022-09-30 10:09:00,141.73,141.74,141.59,141.6795,220639
2022-09-30 10:10:00,141.68,141.8,141.48,141.74,258325
2022-09-30 10:11:00,141.73,142.0,141.7,142.0,250579
2022-09-30 10:12:00,142.0,142.029,141.55,141.6,223466
2022-09-30 10:13:00,141.5978,141.65,141.41,141.6,221299
2022-09-30 10:14:00,141.59,141.75,141.58,141.73,106454
2022-09-30 10:15:00,141.72,141.82,141.41,141.57,257186
2022-09-30 10:16:00,141.575,141.62,141.38,141.41,218315
2022-09-30 10:17:00,141.42,141.53,141.38,141.4,160839
2022-09-30 10:18:00,141.405,141.62,141.37,141.585,177474
2022-09-30 10:19:00,141.57,141.95,141.57,141.85,254948
2022-09-30 10:20:00,141.82,141.89,141.721,141.85,144895
