ticker,date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
SPY,2023-03-09 09:30:00,2023-03-08 09:31:00,2023-03-09 09:30:00,390,-0.21546208856810412,0.10517328227086059,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:31:00,2023-03-08 09:32:00,2023-03-09 09:31:00,390,-0.24743933921445305,0.10521628865732384,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:32:00,2023-03-08 09:33:00,2023-03-09 09:32:00,390,-0.2539484540778622,0.10521280246623407,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:33:00,2023-03-08 09:34:00,2023-03-09 09:33:00,390,0.17556458214264686,0.10553072747321021,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:34:00,2023-03-08 09:35:00,2023-03-09 09:34:00,390,0.4670882722978706,0.10582093222345233,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:35:00,2023-03-08 09:36:00,2023-03-09 09:35:00,390,0.5085799726059165,0.10586676566612271,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:36:00,2023-03-08 09:37:00,2023-03-09 09:36:00,390,0.5023170516970201,0.10587410369215175,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:37:00,2023-03-08 09:38:00,2023-03-09 09:37:00,390,0.48009878877862455,0.105911759765131,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:38:00,2023-03-08 09:39:00,2023-03-09 09:38:00,390,0.5669911649314933,0.10569255076918004,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:39:00,2023-03-08 09:40:00,2023-03-09 09:39:00,390,0.7457641261609229,0.10650002126352444,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:40:00,2023-03-08 09:41:00,2023-03-09 09:40:00,390,0.5643123435397052,0.10674693319338936,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:41:00,2023-03-08 09:42:00,2023-03-09 09:41:00,390,0.42564669366101815,0.10694452143792242,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:42:00,2023-03-08 09:43:00,2023-03-09 09:42:00,390,0.4451116215486217,0.10690853266636899,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:43:00,2023-03-08 09:44:00,2023-03-09 09:43:00,390,0.47542483141936265,0.10699332169720926,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:44:00,2023-03-08 09:45:00,2023-03-09 09:44:00,390,0.695311179481844,0.10614112804243817,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:45:00,2023-03-08 09:46:00,2023-03-09 09:45:00,390,0.630187195590227,0.10572416216465923,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:46:00,2023-03-08 09:47:00,2023-03-09 09:46:00,390,0.8288790841862761,0.10564725627929025,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:47:00,2023-03-08 09:48:00,2023-03-09 09:47:00,390,1.002907624687247,0.10627252340345979,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:48:00,2023-03-08 09:49:00,2023-03-09 09:48:00,390,0.9489795367231315,0.10600683099699776,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:49:00,2023-03-08 09:50:00,2023-03-09 09:49:00,390,1.0419146314406627,0.10594205207477488,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:50:00,2023-03-08 09:51:00,2023-03-09 09:50:00,390,1.0060819280512838,0.10583316438101217,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:51:00,2023-03-08 09:52:00,2023-03-09 09:51:00,390,0.9042703041644234,0.10618110031627855,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:52:00,2023-03-08 09:53:00,2023-03-09 09:52:00,390,0.8279662280298733,0.10642300396381177,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:53:00,2023-03-08 09:54:00,2023-03-09 09:53:00,390,0.8149155651022575,0.10640677601525649,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:54:00,2023-03-08 09:55:00,2023-03-09 09:54:00,390,0.738377564562486,0.10655964227257168,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:55:00,2023-03-08 09:56:00,2023-03-09 09:55:00,390,0.7231966581294339,0.10652007007024708,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:56:00,2023-03-08 09:57:00,2023-03-09 09:56:00,390,0.5652224401938488,0.10673561593571247,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:57:00,2023-03-08 09:58:00,2023-03-09 09:57:00,390,0.391763813354796,0.10609077125053049,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:58:00,2023-03-08 09:59:00,2023-03-09 09:58:00,390,0.41749329173133926,0.10607592511164857,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 09:59:00,2023-03-08 10:00:00,2023-03-09 09:59:00,390,0.5104549427104227,0.10597263305615272,1512.0,0.00051601365731709,0.001992216916444963,0.0005181323056331344
SPY,2023-03-09 10:00:00,2023-03-08 10:01:00,2023-03-09 10:00:00,390,0.16357836179733548,0.10696850863673316,1512.0,0.0011668480030128474,0.0012356874880964618,0.0011682933884447078
SPY,2023-03-09 10:01:00,2023-03-08 10:02:00,2023-03-09 10:01:00,390,0.20774093681632616,0.10858511543125814,1260.0,0.0016568698373637502,0.00032824377258830223,0.001658297165906264
SPY,2023-03-09 10:02:00,2023-03-08 10:03:00,2023-03-09 10:02:00,390,0.197170464205203,0.10407632210468395,1512.0,0.0010526194050515987,0.0011215568233652114,0.0010538032107338946
SPY,2023-03-09 10:03:00,2023-03-08 10:04:00,2023-03-09 10:03:00,390,0.5428978712862467,0.10441202701862347,1512.0,0.0010526194050515987,0.0011215568233652114,0.0010538032107338946
SPY,2023-03-09 10:04:00,2023-03-08 10:05:00,2023-03-09 10:04:00,390,0.29550938733439225,0.10352912168990018,1512.0,0.0010526194050515987,0.0011215568233652114,0.0010538032107338946
SPY,2023-03-09 10:05:00,2023-03-08 10:06:00,2023-03-09 10:05:00,390,0.2858420610745921,0.10352799285317259,1512.0,0.0010526194050515987,0.0011215568233652114,0.0010538032107338946
SPY,2023-03-09 10:06:00,2023-03-08 10:07:00,2023-03-09 10:06:00,390,0.39481680297642374,0.10349363986285144,1512.0,0.0010526194050515987,0.0011215568233652114,0.0010538032107338946
SPY,2023-03-09 10:07:00,2023-03-08 10:08:00,2023-03-09 10:07:00,390,-0.011130920823951562,0.10472994015228398,1512.0,0.0010150194838372724,0.001210757810637691,0.001016268502308293
SPY,2023-03-09 10:08:00,2023-03-08 10:09:00,2023-03-09 10:08:00,390,0.4729418285805367,0.10211484458619152,1764.0,0.0007044672346016816,0.001377211298199059,0.0007056644541731938
SPY,2023-03-09 10:09:00,2023-03-08 10:10:00,2023-03-09 10:09:00,390,0.538775182198826,0.10184488586771635,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:10:00,2023-03-08 10:11:00,2023-03-09 10:10:00,390,0.2244174404859367,0.10069280535121583,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:11:00,2023-03-08 10:12:00,2023-03-09 10:11:00,390,0.1420540302742032,0.10129583779434322,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:12:00,2023-03-08 10:13:00,2023-03-09 10:12:00,390,-0.01839115065991742,0.10085966936442707,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:13:00,2023-03-08 10:14:00,2023-03-09 10:13:00,390,0.12961717873018308,0.09991510931271008,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:14:00,2023-03-08 10:15:00,2023-03-09 10:14:00,390,0.1799129913069747,0.09986078294065023,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:15:00,2023-03-08 10:16:00,2023-03-09 10:15:00,390,0.3925858450157968,0.09974918184640762,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:16:00,2023-03-08 10:17:00,2023-03-09 10:16:00,390,0.3251565327363562,0.10002977498874913,1512.0,0.0006167862695175922,0.001487102672348051,0.0006180829412862909
SPY,2023-03-09 10:17:00,2023-03-08 10:18:00,2023-03-09 10:17:00,390,0.2744458932024993,0.0995857551389691,1764.0,0.0002949663299502652,0.0016024580534112032,0.00029629415230036926
SPY,2023-03-09 10:18:00,2023-03-08 10:19:00,2023-03-09 10:18:00,390,0.5774219327938568,0.09906197867246301,1764.0,0.0002949663299502652,0.0016024580534112032,0.00029629415230036926
SPY,2023-03-09 10:19:00,2023-03-08 10:20:00,2023-03-09 10:19:00,390,0.6281687737199174,0.09920819503765631,1764.0,0.0002949663299502652,0.0016024580534112032,0.00029629415230036926
SPY,2023-03-09 10:20:00,2023-03-08 10:21:00,2023-03-09 10:20:00,390,0.9137447779573923,0.09929521676402758,1764.0,0.0002949663299502652,0.0016024580534112032,0.00029629415230036926
SPY,2023-03-09 10:21:00,2023-03-08 10:22:00,2023-03-09 10:21:00,390,0.9050655793012716,0.09931221082191144,1764.0,0.0002949663299502652,0.0016024580534112032,0.00029629415230036926
SPY,2023-03-09 10:22:00,2023-03-08 10:23:00,2023-03-09 10:22:00,390,0.9666962124004267,0.09934725095044723,1512.0,6.354056785099853e-05,0.001622208357542213,6.485845104697852e-05
SPY,2023-03-09 10:23:00,2023-03-08 10:24:00,2023-03-09 10:23:00,390,0.9450405765206404,0.09925697255479253,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:24:00,2023-03-08 10:25:00,2023-03-09 10:24:00,390,0.7022311991215527,0.09939036902043048,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:25:00,2023-03-08 10:26:00,2023-03-09 10:25:00,390,0.8045750640603652,0.09920642356014803,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:26:00,2023-03-08 10:27:00,2023-03-09 10:26:00,390,0.734225130147517,0.09914834532801461,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:27:00,2023-03-08 10:28:00,2023-03-09 10:27:00,390,0.9031302807236714,0.09866438085056452,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:28:00,2023-03-08 10:29:00,2023-03-09 10:28:00,390,0.9900348628022284,0.0987062586043734,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:29:00,2023-03-08 10:30:00,2023-03-09 10:29:00,390,1.2136700582536426,0.09893827069001143,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:30:00,2023-03-08 10:31:00,2023-03-09 10:30:00,390,1.2389944752502715,0.09899921334032147,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:31:00,2023-03-08 10:32:00,2023-03-09 10:31:00,390,1.165971825416365,0.09886508360698015,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:32:00,2023-03-08 10:33:00,2023-03-09 10:32:00,390,1.046641844524376,0.09811565388919509,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:33:00,2023-03-08 10:34:00,2023-03-09 10:33:00,390,0.9982744598795981,0.09779853660329002,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:34:00,2023-03-08 10:35:00,2023-03-09 10:34:00,390,1.0301405163713457,0.09781220926752009,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:35:00,2023-03-08 10:36:00,2023-03-09 10:35:00,390,1.026717847353363,0.09780187064713419,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:36:00,2023-03-08 10:37:00,2023-03-09 10:36:00,390,1.1543360431424496,0.09762932715273756,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:37:00,2023-03-08 10:38:00,2023-03-09 10:37:00,390,1.1606827158372728,0.09759892125261234,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:38:00,2023-03-08 10:39:00,2023-03-09 10:38:00,390,1.1097549182582387,0.09737018578864434,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:39:00,2023-03-08 10:40:00,2023-03-09 10:39:00,390,1.2122273326369088,0.09691681938539413,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:40:00,2023-03-08 10:41:00,2023-03-09 10:40:00,390,1.2696793028146174,0.09690362273949131,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:41:00,2023-03-08 10:42:00,2023-03-09 10:41:00,390,1.4102600983398836,0.09667164873002176,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:42:00,2023-03-08 10:43:00,2023-03-09 10:42:00,390,1.4765398690000722,0.0967584909884663,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:43:00,2023-03-08 10:44:00,2023-03-09 10:43:00,390,1.4487956204913266,0.0968583567543669,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:44:00,2023-03-08 10:45:00,2023-03-09 10:44:00,390,1.5475551327241852,0.09700303674034161,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:45:00,2023-03-08 10:46:00,2023-03-09 10:45:00,390,1.589254404077132,0.09693086297172024,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:46:00,2023-03-08 10:47:00,2023-03-09 10:46:00,390,1.4999331588164524,0.09698776577851777,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:47:00,2023-03-08 10:48:00,2023-03-09 10:47:00,390,1.6565782019662543,0.0967151810692704,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:48:00,2023-03-08 10:49:00,2023-03-09 10:48:00,390,1.7113183179885432,0.09680081673632471,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:49:00,2023-03-08 10:50:00,2023-03-09 10:49:00,390,1.8838713285315065,0.09582042604750093,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:50:00,2023-03-08 10:51:00,2023-03-09 10:50:00,390,1.667540903094232,0.09591098495710534,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:51:00,2023-03-08 10:52:00,2023-03-09 10:51:00,390,1.8012151705716515,0.09563236778357698,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:52:00,2023-03-08 10:53:00,2023-03-09 10:52:00,390,1.7983298605206326,0.09564011091880245,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:53:00,2023-03-08 10:54:00,2023-03-09 10:53:00,390,1.7626641526454272,0.09551853245580229,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:54:00,2023-03-08 10:55:00,2023-03-09 10:54:00,390,1.7146927564760734,0.09552891388870226,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:55:00,2023-03-08 10:56:00,2023-03-09 10:55:00,390,1.4435090613289092,0.09638460473312727,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:56:00,2023-03-08 10:57:00,2023-03-09 10:56:00,390,1.3099532259644155,0.09716845941080543,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:57:00,2023-03-08 10:58:00,2023-03-09 10:57:00,390,1.502001629105933,0.09680073207134633,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:58:00,2023-03-08 10:59:00,2023-03-09 10:58:00,390,1.4118336631036976,0.09630208879783814,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
SPY,2023-03-09 10:59:00,2023-03-08 11:00:00,2023-03-09 10:59:00,390,1.2850156428065167,0.09696742745942674,1260.0,-0.000209712912993254,0.0016521028896980066,-0.00020832648803714715
