underlying,trading_date,S_t,K,expiration,T_years,dte,option_type,option_price,r,moneyness,regime,style
AAPL,2008-01-02,198.08,180.0,2008-01-18,0.04380561259411362,16,call,20.95,0.0326,0.9087237479806138,crisis,American
AAPL,2008-01-02,198.08,185.0,2008-01-18,0.04380561259411362,16,call,17.15,0.0326,0.9339660743134086,crisis,American
AAPL,2008-01-02,198.08,190.0,2008-01-18,0.04380561259411362,16,call,13.75,0.0326,0.9592084006462035,crisis,American
AAPL,2008-01-02,198.08,195.0,2008-01-18,0.04380561259411362,16,call,10.775,0.0326,0.9844507269789983,crisis,American
AAPL,2008-01-02,198.08,200.0,2008-01-18,0.04380561259411362,16,call,8.25,0.0326,1.0096930533117932,crisis,American
AAPL,2008-01-02,198.08,210.0,2008-01-18,0.04380561259411362,16,call,4.525,0.0326,1.0601777059773827,crisis,American
AAPL,2008-01-02,198.08,180.0,2008-01-18,0.04380561259411362,16,put,2.47,0.0326,0.9087237479806138,crisis,American
AAPL,2008-01-02,198.08,185.0,2008-01-18,0.04380561259411362,16,put,3.65,0.0326,0.9339660743134086,crisis,American
AAPL,2008-01-02,198.08,190.0,2008-01-18,0.04380561259411362,16,put,5.225,0.0326,0.9592084006462035,crisis,American
AAPL,2008-01-02,198.08,195.0,2008-01-18,0.04380561259411362,16,put,7.25,0.0326,0.9844507269789983,crisis,American
AAPL,2008-01-02,198.08,200.0,2008-01-18,0.04380561259411362,16,put,7.73,0.0326,1.0096930533117932,crisis,American
AAPL,2008-01-02,198.08,180.0,2008-02-15,0.12046543463381246,44,call,25.775,0.0326,0.9087237479806138,crisis,American
AAPL,2008-01-02,198.08,185.0,2008-02-15,0.12046543463381246,44,call,22.45,0.0326,0.9339660743134086,crisis,American
AAPL,2008-01-02,198.08,190.0,2008-02-15,0.12046543463381246,44,call,19.45,0.0326,0.9592084006462035,crisis,American
AAPL,2008-01-02,198.08,195.0,2008-02-15,0.12046543463381246,44,call,16.775,0.0326,0.9844507269789983,crisis,American
AAPL,2008-01-02,198.08,200.0,2008-02-15,0.12046543463381246,44,call,14.375,0.0326,1.0096930533117932,crisis,American
AAPL,2008-01-02,198.08,210.0,2008-02-15,0.12046543463381246,44,call,10.4,0.0326,1.0601777059773827,crisis,American
AAPL,2008-01-02,198.08,180.0,2008-02-15,0.12046543463381246,44,put,6.575,0.0326,0.9087237479806138,crisis,American
AAPL,2008-01-02,198.08,185.0,2008-02-15,0.12046543463381246,44,put,8.275,0.0326,0.9339660743134086,crisis,American
AAPL,2008-01-02,198.08,190.0,2008-02-15,0.12046543463381246,44,put,10.275,0.0326,0.9592084006462035,crisis,American
AAPL,2008-01-02,198.08,195.0,2008-02-15,0.12046543463381246,44,put,12.524999999999999,0.0326,0.9844507269789983,crisis,American
AAPL,2008-01-02,198.08,200.0,2008-02-15,0.12046543463381246,44,put,13.205,0.0326,1.0096930533117932,crisis,American
AAPL,2008-01-02,198.08,210.0,2008-02-15,0.12046543463381246,44,put,21.15,0.0326,1.0601777059773827,crisis,American
AAPL,2008-01-09,171.25,155.0,2008-01-18,0.024640657084188913,9,call,18.575,0.0322,0.9051094890510949,crisis,American
AAPL,2008-01-09,171.25,160.0,2008-01-18,0.024640657084188913,9,call,14.775,0.0322,0.9343065693430657,crisis,American
AAPL,2008-01-09,171.25,165.0,2008-01-18,0.024640657084188913,9,call,11.4,0.0322,0.9635036496350365,crisis,American
AAPL,2008-01-09,171.25,170.0,2008-01-18,0.024640657084188913,9,call,8.5,0.0322,0.9927007299270073,crisis,American
AAPL,2008-01-09,171.25,175.0,2008-01-18,0.024640657084188913,9,call,6.175,0.0322,1.0218978102189782,crisis,American
