underlying,trading_date,S_t,K,expiration,T_years,dte,option_type,option_price,r,moneyness,regime,style
MSFT,2008-01-02,35.6,32.5,2008-01-18,0.04380561259411362,16,call,3.225,0.0326,0.9129213483146067,crisis,American
MSFT,2008-01-02,35.6,35.0,2008-01-18,0.04380561259411362,16,call,1.15,0.0326,0.9831460674157303,crisis,American
MSFT,2008-01-02,35.6,37.5,2008-01-18,0.04380561259411362,16,call,0.2,0.0326,1.0533707865168538,crisis,American
MSFT,2008-01-02,35.6,32.5,2008-01-18,0.04380561259411362,16,put,0.08,0.0326,0.9129213483146067,crisis,American
MSFT,2008-01-02,35.6,35.0,2008-01-18,0.04380561259411362,16,put,0.495,0.0326,0.9831460674157303,crisis,American
MSFT,2008-01-02,35.6,32.5,2008-02-15,0.12046543463381246,44,call,3.675,0.0326,0.9129213483146067,crisis,American
MSFT,2008-01-02,35.6,35.0,2008-02-15,0.12046543463381246,44,call,1.905,0.0326,0.9831460674157303,crisis,American
MSFT,2008-01-02,35.6,37.5,2008-02-15,0.12046543463381246,44,call,0.815,0.0326,1.0533707865168538,crisis,American
MSFT,2008-01-02,35.6,32.5,2008-02-15,0.12046543463381246,44,put,0.41000000000000003,0.0326,0.9129213483146067,crisis,American
MSFT,2008-01-02,35.6,35.0,2008-02-15,0.12046543463381246,44,put,1.14,0.0326,0.9831460674157303,crisis,American
MSFT,2008-01-02,35.6,37.5,2008-02-15,0.12046543463381246,44,put,2.55,0.0326,1.0533707865168538,crisis,American
MSFT,2008-01-09,33.45,32.5,2008-01-18,0.024640657084188913,9,call,1.405,0.0322,0.9715994020926756,crisis,American
MSFT,2008-01-09,33.45,35.0,2008-01-18,0.024640657084188913,9,call,0.25,0.0322,1.046337817638266,crisis,American
MSFT,2008-01-09,33.45,32.5,2008-01-18,0.024640657084188913,9,put,0.375,0.0322,0.9715994020926756,crisis,American
MSFT,2008-01-09,33.45,32.5,2008-02-15,0.10130047912388775,37,call,2.135,0.0322,0.9715994020926756,crisis,American
MSFT,2008-01-09,33.45,35.0,2008-02-15,0.10130047912388775,37,call,0.965,0.0322,1.046337817638266,crisis,American
MSFT,2008-01-09,33.45,32.5,2008-02-15,0.10130047912388775,37,put,1.025,0.0322,0.9715994020926756,crisis,American
MSFT,2008-01-09,33.45,35.0,2008-02-15,0.10130047912388775,37,put,0.795,0.0322,1.046337817638266,crisis,American
MSFT,2008-01-16,34.0,32.5,2008-02-15,0.08213552361396304,30,call,2.41,0.031400000000000004,0.9558823529411765,crisis,American
MSFT,2008-01-16,34.0,35.0,2008-02-15,0.08213552361396304,30,call,1.08,0.031400000000000004,1.0294117647058822,crisis,American
MSFT,2008-01-16,34.0,32.5,2008-02-15,0.08213552361396304,30,put,0.78,0.031400000000000004,0.9558823529411765,crisis,American
MSFT,2008-01-16,34.0,35.0,2008-02-15,0.08213552361396304,30,put,0.945,0.031400000000000004,1.0294117647058822,crisis,American
MSFT,2008-01-24,31.93,30.0,2008-02-15,0.06023271731690623,22,call,2.615,0.023700000000000002,0.9395552771688068,crisis,American
MSFT,2008-01-24,31.93,32.5,2008-02-15,0.06023271731690623,22,call,1.185,0.023700000000000002,1.0178515502662073,crisis,American
MSFT,2008-01-24,31.93,35.0,2008-02-15,0.06023271731690623,22,call,0.425,0.023700000000000002,1.096147823363608,crisis,American
MSFT,2008-01-24,31.93,30.0,2008-02-15,0.06023271731690623,22,put,0.785,0.023700000000000002,0.9395552771688068,crisis,American
MSFT,2008-01-24,31.93,32.5,2008-02-15,0.06023271731690623,22,put,1.295,0.023700000000000002,1.0178515502662073,crisis,American
MSFT,2008-01-24,31.93,35.0,2008-02-15,0.06023271731690623,22,put,3.5999999999999996,0.023700000000000002,1.096147823363608,crisis,American
