underlying,trading_date,S_t,K,expiration,T_years,dte,option_type,option_price,r,moneyness,regime,style
SPY,2013-01-04,146.444239,132.0,2013-01-11,0.019164955509924708,7,call,14.29,0.0007000000000000001,0.9013669701271075,normal,American
SPY,2013-01-04,146.444239,134.0,2013-01-11,0.019164955509924708,7,call,12.29,0.0007000000000000001,0.9150240454320637,normal,American
SPY,2013-01-04,146.444239,135.0,2013-01-11,0.019164955509924708,7,call,11.29,0.0007000000000000001,0.9218525830845418,normal,American
SPY,2013-01-04,146.444239,136.0,2013-01-11,0.019164955509924708,7,call,10.29,0.0007000000000000001,0.9286811207370198,normal,American
SPY,2013-01-04,146.444239,137.0,2013-01-11,0.019164955509924708,7,call,9.29,0.0007000000000000001,0.935509658389498,normal,American
SPY,2013-01-04,146.444239,138.0,2013-01-11,0.019164955509924708,7,call,8.3,0.0007000000000000001,0.942338196041976,normal,American
SPY,2013-01-04,146.444239,139.0,2013-01-11,0.019164955509924708,7,call,7.3,0.0007000000000000001,0.9491667336944541,normal,American
SPY,2013-01-04,146.444239,139.5,2013-01-11,0.019164955509924708,7,call,6.81,0.0007000000000000001,0.9525810025206931,normal,American
SPY,2013-01-04,146.444239,140.0,2013-01-11,0.019164955509924708,7,call,6.32,0.0007000000000000001,0.9559952713469322,normal,American
SPY,2013-01-04,146.444239,140.5,2013-01-11,0.019164955509924708,7,call,5.82,0.0007000000000000001,0.9594095401731713,normal,American
SPY,2013-01-04,146.444239,141.0,2013-01-11,0.019164955509924708,7,call,5.33,0.0007000000000000001,0.9628238089994103,normal,American
SPY,2013-01-04,146.444239,141.5,2013-01-11,0.019164955509924708,7,call,4.83,0.0007000000000000001,0.9662380778256493,normal,American
SPY,2013-01-04,146.444239,142.0,2013-01-11,0.019164955509924708,7,call,4.36,0.0007000000000000001,0.9696523466518884,normal,American
SPY,2013-01-04,146.444239,142.5,2013-01-11,0.019164955509924708,7,call,3.88,0.0007000000000000001,0.9730666154781275,normal,American
SPY,2013-01-04,146.444239,143.0,2013-01-11,0.019164955509924708,7,call,3.4,0.0007000000000000001,0.9764808843043664,normal,American
SPY,2013-01-04,146.444239,143.5,2013-01-11,0.019164955509924708,7,call,2.94,0.0007000000000000001,0.9798951531306055,normal,American
SPY,2013-01-04,146.444239,144.0,2013-01-11,0.019164955509924708,7,call,2.5,0.0007000000000000001,0.9833094219568446,normal,American
SPY,2013-01-04,146.444239,144.5,2013-01-11,0.019164955509924708,7,call,2.08,0.0007000000000000001,0.9867236907830836,normal,American
SPY,2013-01-04,146.444239,145.0,2013-01-11,0.019164955509924708,7,call,1.66,0.0007000000000000001,0.9901379596093226,normal,American
SPY,2013-01-04,146.444239,145.5,2013-01-11,0.019164955509924708,7,call,1.34,0.0007000000000000001,0.9935522284355617,normal,American
SPY,2013-01-04,146.444239,146.0,2013-01-11,0.019164955509924708,7,call,0.99,0.0007000000000000001,0.9969664972618008,normal,American
SPY,2013-01-04,146.444239,146.5,2013-01-11,0.019164955509924708,7,call,0.72,0.0007000000000000001,1.0003807660880397,normal,American
SPY,2013-01-04,146.444239,147.0,2013-01-11,0.019164955509924708,7,call,0.51,0.0007000000000000001,1.0037950349142788,normal,American
SPY,2013-01-04,146.444239,147.5,2013-01-11,0.019164955509924708,7,call,0.34,0.0007000000000000001,1.0072093037405179,normal,American
SPY,2013-01-04,146.444239,148.0,2013-01-11,0.019164955509924708,7,call,0.23,0.0007000000000000001,1.010623572566757,normal,American
SPY,2013-01-04,146.444239,148.5,2013-01-11,0.019164955509924708,7,call,0.16,0.0007000000000000001,1.014037841392996,normal,American
SPY,2013-01-04,146.444239,149.0,2013-01-11,0.019164955509924708,7,call,0.1,0.0007000000000000001,1.0174521102192349,normal,American
SPY,2013-01-04,146.444239,150.0,2013-01-11,0.019164955509924708,7,call,0.06,0.0007000000000000001,1.024280647871713,normal,American
SPY,2013-01-04,146.444239,132.0,2013-01-19,0.04106776180698152,15,call,14.32,0.0007000000000000001,0.9013669701271075,normal,American
SPY,2013-01-04,146.444239,133.0,2013-01-19,0.04106776180698152,15,call,13.32,0.0007000000000000001,0.9081955077795856,normal,American
SPY,2013-01-04,146.444239,134.0,2013-01-19,0.04106776180698152,15,call,12.32,0.0007000000000000001,0.9150240454320637,normal,American
SPY,2013-01-04,146.444239,135.0,2013-01-19,0.04106776180698152,15,call,11.34,0.0007000000000000001,0.9218525830845418,normal,American
SPY,2013-01-04,146.444239,136.0,2013-01-19,0.04106776180698152,15,call,10.34,0.0007000000000000001,0.9286811207370198,normal,American
SPY,2013-01-04,146.444239,137.0,2013-01-19,0.04106776180698152,15,call,9.35,0.0007000000000000001,0.935509658389498,normal,American
SPY,2013-01-04,146.444239,138.0,2013-01-19,0.04106776180698152,15,call,8.36,0.0007000000000000001,0.942338196041976,normal,American
SPY,2013-01-04,146.444239,139.0,2013-01-19,0.04106776180698152,15,call,7.38,0.0007000000000000001,0.9491667336944541,normal,American
SPY,2013-01-04,146.444239,140.0,2013-01-19,0.04106776180698152,15,call,6.4,0.0007000000000000001,0.9559952713469322,normal,American
SPY,2013-01-04,146.444239,141.0,2013-01-19,0.04106776180698152,15,call,5.46,0.0007000000000000001,0.9628238089994103,normal,American
SPY,2013-01-04,146.444239,142.0,2013-01-19,0.04106776180698152,15,call,4.52,0.0007000000000000001,0.9696523466518884,normal,American
SPY,2013-01-04,146.444239,143.0,2013-01-19,0.04106776180698152,15,call,3.62,0.0007000000000000001,0.9764808843043664,normal,American
SPY,2013-01-04,146.444239,144.0,2013-01-19,0.04106776180698152,15,call,2.81,0.0007000000000000001,0.9833094219568446,normal,American
SPY,2013-01-04,146.444239,145.0,2013-01-19,0.04106776180698152,15,call,2.06,0.0007000000000000001,0.9901379596093226,normal,American
SPY,2013-01-04,146.444239,146.0,2013-01-19,0.04106776180698152,15,call,1.42,0.0007000000000000001,0.9969664972618008,normal,American
SPY,2013-01-04,146.444239,147.0,2013-01-19,0.04106776180698152,15,call,0.91,0.0007000000000000001,1.0037950349142788,normal,American
